Condition,Distance,Subject,Pair
Inter,50.6585864748996,28,29
Inter,53.4993541267011,28,30
Inter,39.9467357787091,28,31
Inter,35.4556050934539,28,32
Inter,32.1808422893279,28,33
Inter,35.2565405311838,28,34
Inter,30.4343650503704,28,35
Inter,24.4634667061432,28,36
Inter,18.940581630613,28,37
Inter,12.8068422425484,28,38
Inter,38.9426482187365,28,39
Inter,35.2801655007755,28,40
Inter,48.2746757366246,28,41
Inter,46.1679770482077,28,42
Inter,45.1737729273424,28,43
Inter,39.2547291643729,28,44
Inter,35.0311052673806,28,45
Inter,30.317673518022,28,46
Inter,26.9762047656969,28,47
Inter,24.3351199308412,28,48
Inter,31.476500644234,28,49
Inter,23.6787261023905,28,50
Inter,52.7580077794148,28,51
Inter,50.2762882052928,28,52
Inter,48.904571050486,28,53
Inter,43.2348168709769,28,54
Inter,38.8387750461274,28,55
Inter,33.7967074428301,28,56
Inter,29.9600605836499,28,57
Inter,26.7328485194101,28,58
Inter,34.5104156388153,28,59
Inter,24.3627966813913,28,60
Inter,57.0861552153107,28,61
Inter,54.2649002240879,28,62
Inter,52.5399321720627,28,63
Inter,47.5005678870877,28,64
Inter,42.9860629417295,28,65
Inter,37.7125891303315,28,66
Inter,33.5086580324798,28,67
Inter,29.7953291903407,28,68
Inter,38.556750435634,28,69
Inter,27.0641113980593,28,70
Inter,61.3145979932471,28,71
Inter,58.22848880212,28,72
Inter,56.226802634327,28,73
Inter,51.6632439140612,28,74
Inter,47.0812397624764,28,75
Inter,41.6697405959355,28,76
Inter,37.2334467780658,28,77
Inter,33.2243274603547,28,78
Inter,42.5672472587713,28,79
Inter,30.1890729114205,28,80
Inter,56.8924948180653,28,81
Inter,54.8201030534967,28,82
Inter,53.7078457577322,28,83
Inter,48.6460697693351,28,84
Inter,44.5395035691585,28,85
Inter,39.937277076835,28,86
Inter,36.5769997873872,28,87
Inter,33.5576251784918,28,88
Inter,39.6284102789934,28,89
Inter,30.3714941984195,28,90
Inter,41.3050095686554,28,91
Inter,38.2676639382251,28,92
Inter,36.6206813994657,28,93
Inter,31.2217411957507,28,94
Inter,26.4906553131646,28,95
Inter,20.8610181387046,28,96
Inter,16.287993480721,28,97
Inter,13.0040798570216,28,98
Inter,27.7164716331024,28,99
Inter,21.8868246517076,28,100
Inter,37.1482538608154,28,101
Inter,37.9194229801309,28,102
Inter,38.7318850317387,28,103
Inter,52.7850348878887,28,104
Inter,53.320187466064,28,105
Inter,54.4789750023582,28,106
Inter,55.8813853895253,28,107
Inter,56.7551073560367,28,108
Inter,70.4582069887004,28,109
Inter,79.2978219791359,28,110
Inter,57.868557904811,28,111
Inter,63.275967951479,28,112
Inter,68.1694174310457,28,113
Inter,55.6665651845002,28,114
Inter,58.8942314107875,28,115
Inter,63.3734706455621,28,116
Inter,68.0190040401026,28,117
Inter,72.8977721536388,28,118
Inter,55.9005691139676,28,119
Inter,68.5073194936374,28,120
Inter,68.0866101746922,28,121
Inter,73.6553546266074,28,122
Inter,78.6346337151965,28,123
Inter,66.6890425991666,28,124
Inter,70.0878494507594,28,125
Inter,74.7038221904764,28,126
Inter,79.417196761462,28,127
Inter,84.3306484026728,28,128
Inter,67.0391154839829,28,129
Inter,79.5866451784359,28,130
Inter,59.6791375681941,28,131
Inter,65.0412164647694,28,132
Inter,69.928765952616,28,133
Inter,56.4893171318791,28,134
Inter,59.7081881892472,28,135
Inter,64.1839126949274,28,136
Inter,68.8427710934725,28,137
Inter,73.7929297250731,28,138
Inter,55.4874218965448,28,139
Inter,67.9466379953326,28,140
Inter,69.467464464492,28,141
Inter,74.6625994762033,28,142
Inter,79.3968809749663,28,143
Inter,66.0296922316675,28,144
Inter,68.9064833656963,28,145
Inter,72.9873767863873,28,146
Inter,77.34628579007,28,147
Inter,81.9831232736003,28,148
Inter,63.0082606664505,28,149
Inter,74.1938708388874,28,150
Inter,81.1834573501205,28,151
Inter,86.2535248552665,28,152
Inter,90.851973689638,28,153
Inter,77.9593366490245,28,154
Inter,80.570305098525,28,155
Inter,84.3209497575918,28,156
Inter,88.4044204943349,28,157
Inter,92.7210145708439,28,158
Inter,73.7502861937485,28,159
Inter,83.7659296027226,28,160
Inter,40.3989640809454,28,161
Inter,41.4036966489216,28,162
Inter,43.3175354331631,28,163
Inter,27.6800251295304,28,164
Inter,26.1624207735233,28,165
Inter,25.83537048274,28,166
Inter,27.388665914326,28,167
Inter,30.3348494555033,28,168
Inter,13.9445050531713,28,169
Inter,18.8822557273529,28,170
Inter,44.673431006021,28,171
Inter,45.345851987255,28,172
Inter,46.9210246602803,28,173
Inter,32.0114566126066,28,174
Inter,30.1056329795022,28,175
Inter,29.0906628503374,28,176
Inter,29.8971370900547,28,177
Inter,32.0846817717171,28,178
Inter,16.6436252746793,28,179
Inter,17.4019250720618,28,180
Inter,49.8509412828746,28,181
Inter,50.2287758515768,28,182
Inter,51.4893785434709,28,183
Inter,37.227497301685,28,184
Inter,35.0254405920452,28,185
Inter,33.4524039087928,28,186
Inter,33.5889827041085,28,187
Inter,35.026001668396,28,188
Inter,20.6841042964197,28,189
Inter,17.2699068558108,28,190
Inter,55.3976591800063,28,191
Inter,55.4646091739183,28,192
Inter,56.3851099504676,28,193
Inter,43.184629328499,28,194
Inter,40.6847780586163,28,195
Inter,38.5730331051423,28,196
Inter,38.0503799182127,28,197
Inter,38.6615665704192,28,198
Inter,26.5248426345678,28,199
Inter,19.9930036829515,28,200
Inter,75.214399063905,28,201
Inter,81.0072377659014,28,202
Inter,86.0814215247336,28,203
Inter,76.5322437821455,28,204
Inter,80.2895959430722,28,205
Inter,85.2344022845332,28,206
Inter,90.1190372473656,28,207
Inter,95.0934578964213,28,208
Inter,80.0153546502185,28,209
Inter,93.3232480561403,28,210
Inter,84.4850881169341,28,211
Inter,90.280945932427,28,212
Inter,95.3484305235815,28,213
Inter,85.8123900887271,28,214
Inter,89.5707806945271,28,215
Inter,94.5048436889095,28,216
Inter,99.3774710170201,28,217
Inter,104.335771275046,28,218
Inter,88.7580288075298,28,219
Inter,101.865106117231,28,220
Inter,67.9547701842764,28,221
Inter,69.3617225953491,28,222
Inter,71.1839040869915,28,223
Inter,58.7891328230181,28,224
Inter,57.4612710337713,28,225
Inter,56.7040962099885,28,226
Inter,57.2041602566686,28,227
Inter,58.263634423624,28,228
Inter,44.5555176762526,28,229
Inter,42.7346012701832,28,230
Inter,68.4216785754166,28,231
Inter,69.3865024318808,28,232
Inter,70.8652862826143,28,233
Inter,58.4498709328246,28,234
Inter,56.7203798600135,28,235
Inter,55.4489879396242,28,236
Inter,55.4882056814112,28,237
Inter,56.1607457034121,28,238
Inter,43.0875271291142,28,239
Inter,39.2960753164327,28,240
Inter,32.588764103384,29,1
Inter,29.778544103362,29,2
Inter,74.5363014876858,29,3
Inter,69.4553301017341,29,4
Inter,64.9043469270252,29,5
Inter,80.9529605582092,29,6
Inter,25.7944227994004,29,7
Inter,23.3521575986816,29,8
Inter,68.5829303399584,29,9
Inter,64.5347987157822,29,10
Inter,60.5740597315232,29,11
Inter,72.7042017186591,29,12
Inter,46.1896736498387,29,13
Inter,46.3309244537664,29,14
Inter,79.9268021173538,29,15
Inter,79.4279592287007,29,16
Inter,77.5934346254824,29,17
Inter,64.0658167980916,29,18
Inter,45.6606931407372,29,19
Inter,45.5302526881839,29,20
Inter,80.0420252342428,29,21
Inter,78.9803991692831,29,22
Inter,76.8452143253922,29,23
Inter,66.4745976850216,29,24
Inter,43.807296124835,29,25
Inter,44.5148793230353,29,26
Inter,77.3965077824388,29,27
Inter,78.0466070086144,29,28
Inter,76.7739320596506,29,29
Inter,57.4877932191124,29,30
Inter,42.7394861272594,29,31
Inter,43.1111548086842,29,32
Inter,78.6776013899406,29,33
Inter,78.6527987561233,29,34
Inter,76.9592039409408,29,35
Inter,61.1543539566954,29,36
Inter,42.7446184760765,29,37
Inter,42.7380760387174,29,38
Inter,80.0305675193729,29,39
Inter,79.2887103168544,29,40
Inter,77.1880227051842,29,41
Inter,65.0821910091214,29,42
Inter,53.7416276167346,29,43
Inter,51.7927201907126,29,44
Inter,95.3776875714978,29,45
Inter,90.9045538838283,29,46
Inter,86.6466378199039,29,47
Inter,92.5691664058343,29,48
Inter,14.0886771794872,29,49
Inter,10.531305589426,29,50
Inter,55.3046323796113,29,51
Inter,51.29401757075,29,52
Inter,47.4741333218858,29,53
Inter,67.2099843657828,29,54
Inter,17.6680164325032,29,55
Inter,14.0866915117513,29,56
Inter,57.0825992831891,29,57
Inter,52.31792052781,29,58
Inter,48.0858646709682,29,59
Inter,70.7122875106838,29,60
Inter,20.7041045888132,29,61
Inter,17.1352886005803,29,62
Inter,59.3612380360848,29,63
Inter,54.1042788008385,29,64
Inter,49.5896596073963,29,65
Inter,73.7136844170486,29,66
Inter,48.4487246467389,29,67
Inter,46.9025777796612,29,68
Inter,34.2727330434724,29,69
Inter,21.5393446297356,29,70
Inter,14.6175299866728,29,71
Inter,80.9652889810665,29,72
Inter,55.3795432529454,29,73
Inter,55.5028243712399,29,74
Inter,24.9084029815838,29,75
Inter,21.3244933774117,29,76
Inter,23.249592500975,29,77
Inter,64.553872929798,29,78
Inter,74.570684616193,29,79
Inter,77.8184631280113,29,80
Inter,60.65909971738,29,81
Inter,72.6755339071834,29,82
Inter,78.2558516117412,29,83
Inter,24.2318935736078,29,84
Inter,77.2332738222014,29,85
Inter,80.4917995122882,29,86
Inter,62.3911175544611,29,87
Inter,74.5792460944048,29,88
Inter,80.2874855730485,29,89
Inter,26.9822018107796,29,90
Inter,80.5696978882458,29,91
Inter,83.8598060688138,29,92
Inter,65.7234673061275,29,93
Inter,78.0150624322962,29,94
Inter,83.7865583239152,29,95
Inter,29.8127694999319,29,96
Inter,53.6322699582758,29,97
Inter,55.0681939068595,29,98
Inter,18.0896358914244,29,99
Inter,26.1666312281985,29,100
Inter,31.7676641693954,29,101
Inter,47.5269321820212,29,102
Inter,90.479767820963,29,103
Inter,93.4551447624266,29,104
Inter,78.2110209492415,29,105
Inter,88.7770350959602,29,106
Inter,93.92133873665,29,107
Inter,40.6957438876368,29,108
Inter,93.2036374850041,29,109
Inter,96.2081609841571,29,110
Inter,80.7150039033381,29,111
Inter,91.4162633231039,29,112
Inter,96.6346054062069,29,113
Inter,42.870280266751,29,114
Inter,24.1840686951846,30,1
Inter,24.0604556688853,30,2
Inter,21.5409671320313,30,3
Inter,25.2081534249748,30,4
Inter,24.1976199738115,30,5
Inter,31.7267014754493,30,6
Inter,30.0958608491606,30,7
Inter,29.18714476018,30,8
Inter,32.4861840684879,30,9
Inter,30.4052489306368,30,10
Inter,41.515318484443,30,11
Inter,39.7310708868186,30,12
Inter,38.6684081462632,30,13
Inter,42.25407259448,30,14
Inter,40.060887220878,30,15
Inter,27.852546648072,30,16
Inter,19.5896167573077,30,17
Inter,29.107764631238,30,18
Inter,27.2029108176323,30,19
Inter,20.7033501115109,30,20
Inter,37.4158250676897,30,21
Inter,30.1483091150806,30,22
Inter,38.0884962660376,30,23
Inter,37.1983143764668,30,24
Inter,31.2221081988517,30,25
Inter,45.3643783227702,30,26
Inter,39.431892367522,30,27
Inter,45.106979595437,30,28
Inter,45.5242997051731,30,29
Inter,40.3698498093052,30,30
Inter,45.7729008714178,30,31
Inter,39.5351667922612,30,32
Inter,44.3869398730236,30,33
Inter,45.378847773111,30,34
Inter,40.2375919466593,30,35
Inter,50.3512503084797,30,36
Inter,46.2525310110177,30,37
Inter,46.8782632381044,30,38
Inter,49.9344135024771,30,39
Inter,46.4903969276894,30,40
Inter,17.0315956441564,30,41
Inter,20.2760557631087,30,42
Inter,11.1585762639488,30,43
Inter,17.252355219018,30,44
Inter,19.5107254599208,30,45
Inter,26.5218533811471,30,46
Inter,26.8082334608112,30,47
Inter,21.5046094690556,30,48
Inter,26.5648909868304,30,49
Inter,26.4310802346552,30,50
Inter,37.7980666539434,30,51
Inter,38.3131451091418,30,52
Inter,34.9346579786328,30,53
Inter,39.222653768051,30,54
Inter,38.5245446045008,30,55
Inter,48.4579061139734,30,56
Inter,48.1428840035068,30,57
Inter,45.672313003612,30,58
Inter,49.7692929866564,30,59
Inter,48.4626308733336,30,60
Inter,69.0272404734467,30,61
Inter,69.3629146427322,30,62
Inter,70.7776107092902,30,63
Inter,71.6527275419013,30,64
Inter,70.3022310855914,30,65
Inter,46.7644684252055,30,66
Inter,47.2011772325122,30,67
Inter,50.5612247210953,30,68
Inter,49.3953562191413,30,69
Inter,48.2181728482996,30,70
Inter,50.3512503084797,30,71
Inter,46.2525310110177,30,72
Inter,46.8782632381044,30,73
Inter,49.9344135024771,30,74
Inter,46.4903969276894,30,75
Inter,51.1806628550569,1,1
Inter,57.1089659131631,1,2
Inter,86.2554541460091,1,3
Inter,81.1157804494819,1,4
Inter,51.2492101882201,1,5
Inter,56.7370764855271,1,6
Inter,89.4076010437786,1,7
Inter,84.1380301244852,1,8
Inter,10.5231028993981,2,1
Inter,84.2293208093064,2,2
Inter,85.0460592675247,2,3
Inter,71.8631647960317,2,4
Inter,79.4208151996738,2,5
Inter,71.632842284276,2,6
Inter,90.0425492583994,2,7
Inter,72.2269547998151,2,8
Inter,7.28879605608225,2,9
Inter,8.25380948937554,2,10
Inter,30.0500022376938,2,11
Inter,28.7760348173436,2,12
Inter,99.4370052533876,2,13
Inter,99.2349675741681,2,14
Inter,85.3425609962993,2,15
Inter,92.8217654825628,2,16
Inter,83.4287491543742,2,17
Inter,104.030467329196,2,18
Inter,82.2022434359862,2,19
Inter,28.7550563950238,2,20
Inter,21.6896858230069,2,21
Inter,9.81567607723284,2,22
Inter,85.2470761284161,4,1
Inter,52.5792406662421,4,2
Inter,76.1067686322669,4,3
Inter,11.242884508961,4,4
Inter,94.6689090586989,4,5
Inter,50.5302443607944,4,6
Inter,7.78571425114476,4,7
Inter,107.321914004495,4,8
Inter,63.151643323302,4,9
Inter,115.167093008489,4,10
Inter,21.2531303066431,4,11
Inter,78.3362551598281,4,12
Inter,120.134136856349,4,13
Inter,23.1706197364615,4,14
Inter,81.9035914755721,4,15
Inter,58.6567004518803,4,16
Inter,75.2761698482939,4,17
Inter,13.9670675710407,4,18
Inter,128.45550548784,5,1
Inter,117.653895658209,5,2
Inter,121.946151691221,5,3
Inter,125.970517048468,5,4
Inter,120.495221088246,5,5
Inter,127.124152198804,5,6
Inter,121.329228130984,5,7
Inter,124.663645066454,5,8
Inter,127.949617679012,5,9
Inter,114.028290243383,5,10
Inter,115.592971822851,5,11
Inter,154.428575369485,5,12
Inter,149.324156095361,5,13
Inter,144.49885134676,5,14
Inter,18.7071771495296,5,15
Inter,123.778907077621,5,16
Inter,134.60198194183,5,17
Inter,135.05175398835,5,18
Inter,135.211497421789,5,19
Inter,68.9428190558626,5,20
Inter,127.519529926821,5,21
Inter,138.873635054672,5,22
Inter,139.306181048739,5,23
Inter,139.46925024747,5,24
Inter,69.4747680376517,5,25
Inter,73.2435557018039,5,26
Inter,75.1955564753976,5,27
Inter,72.4070159955912,5,28
Inter,69.7248405132758,5,29
Inter,120.826310777389,5,30
Inter,122.753968216941,5,31
Inter,129.97646484994,5,32
Inter,131.065941791451,5,33
Inter,131.81005163267,5,34
Inter,75.8862442441542,5,35
Inter,127.001330962643,5,36
Inter,134.622072461663,5,37
Inter,135.728626720278,5,38
Inter,136.501673249035,5,39
Inter,76.878341796833,5,40
Inter,121.624219765781,5,41
Inter,124.251645549326,5,42
Inter,126.165270007159,5,43
Inter,127.711807764024,5,44
Inter,85.1848526012199,5,45
Inter,125.885000432401,5,46
Inter,128.881626544021,5,47
Inter,130.814818055572,5,48
Inter,132.390676545196,5,49
Inter,86.444585129344,5,50
Inter,129.513299446548,5,51
Inter,132.133816635235,5,52
Inter,134.199915190952,5,53
Inter,135.916618186831,5,54
Inter,89.2987323072328,5,55
Inter,132.429989590362,5,56
Inter,134.485152278454,5,57
Inter,136.698157203397,5,58
Inter,138.574800381098,5,59
Inter,92.506539215976,5,60
Inter,104.378665975976,5,61
Inter,98.4780599110169,5,62
Inter,101.470248608803,5,63
Inter,104.045821959569,5,64
Inter,95.8643626272901,5,65
Inter,108.28556579933,5,66
Inter,100.764127628757,5,67
Inter,104.161656869143,5,68
Inter,107.086414770754,5,69
Inter,99.4850137540889,5,70
Inter,14.1891569074905,6,1
Inter,11.0055247587162,6,2
Inter,30.7329535349817,6,3
Inter,19.3593906525495,6,4
Inter,12.5305598785782,6,5
Inter,27.619535127534,6,6
Inter,25.6409791882573,6,7
Inter,16.5618574965414,6,8
Inter,23.0900670436376,6,9
Inter,102.430029738026,6,10
Inter,98.8735744413862,6,11
Inter,102.474307722696,6,12
Inter,89.6833473845796,6,13
Inter,85.370657577199,6,14
Inter,87.7666215750457,6,15
Inter,94.4038573198119,6,16
Inter,91.9557609269874,6,17
Inter,95.3077403322595,6,18
Inter,85.1996719874208,6,19
Inter,82.1200510936314,6,20
Inter,84.715734799158,6,21
Inter,78.0326883229702,6,22
Inter,74.3921093694893,6,23
Inter,76.3441291403444,6,24
Inter,103.514984190148,6,25
Inter,102.145676025402,6,26
Inter,113.25176269705,6,27
Inter,98.751456331032,6,28
Inter,96.2195619105083,6,29
Inter,106.176699785494,6,30
Inter,28.0554315737666,7,1
Inter,47.4897688910896,7,2
Inter,68.3242844057933,7,3
Inter,67.9187894284533,7,4
Inter,56.3835951965667,7,5
Inter,68.5470117965839,7,6
Inter,15.4297210794321,7,7
Inter,60.3267913792507,7,8
Inter,74.5874918327626,7,9
Inter,75.0686393187625,7,10
Inter,67.3331761195472,7,11
Inter,79.9944794965766,7,12
Inter,48.2976346685912,7,13
Inter,70.8458399385378,7,14
Inter,44.5753826707619,7,15
Inter,47.6752328613593,7,16
Inter,57.3287511316365,7,17
Inter,70.507787490215,7,18
Inter,41.3969291197478,7,19
Inter,67.2807521185465,7,20
Inter,48.6333354601862,7,21
Inter,51.1235282360862,7,22
Inter,57.0600827835404,7,23
Inter,70.5148976757526,7,24
Inter,33.3570804768935,7,25
Inter,53.97627688803,7,26
Inter,61.578551137875,7,27
Inter,61.9230856839891,7,28
Inter,55.4178087875546,7,29
Inter,68.2876574279579,7,30
Inter,24.6471896541327,7,31
Inter,73.572418737127,7,32
Inter,71.2129654855709,7,33
Inter,73.0389901220405,7,34
Inter,72.739061091432,7,35
Inter,86.091848369206,7,36
Inter,45.6481604716939,7,37
Inter,65.9262935574143,7,38
Inter,43.0674617273151,7,39
Inter,45.7123926019183,7,40
Inter,53.4015147704262,7,41
Inter,66.7067842313412,7,42
Inter,62.6930097087816,7,43
Inter,13.1687234508143,7,44
Inter,60.2200916557431,7,45
Inter,56.9318801663457,7,46
Inter,32.162591220787,7,47
Inter,40.1564274485748,7,48
Inter,89.8169735366135,7,49
Inter,57.8543455698113,7,50
Inter,11.5019800503687,7,51
Inter,5.77535048611957,7,52
Inter,26.1686374331965,7,53
Inter,31.6346542132998,7,54
Inter,95.8635431963717,7,55
Inter,52.045237502028,7,56
Inter,24.4815466652975,7,57
Inter,18.7421283581295,7,58
Inter,20.239243981415,7,59
Inter,20.5308479410268,7,60
Inter,100.845210608776,7,61
Inter,52.4971543428891,7,62
Inter,30.3617645072821,7,63
Inter,24.7020799652191,7,64
Inter,22.1922281051752,7,65
Inter,18.3255723073203,7,66
Inter,58.9896965356835,7,67
Inter,55.3034606296772,7,68
Inter,27.5974141440205,7,69
Inter,29.0665978262244,7,70
Inter,36.7744108670115,7,71
Inter,49.7165340762512,7,72
Inter,83.7637141478345,8,1
Inter,114.68140858032,8,2
Inter,91.8612530790145,8,3
Inter,119.110922712201,8,4
Inter,92.1763759210486,8,5
Inter,107.047971120333,8,6
Inter,84.5590631677698,8,7
Inter,72.4448725043867,8,8
Inter,88.9597226256072,8,9
Inter,75.1339271608779,8,10
Inter,91.0076345020096,8,11
Inter,77.4783019255637,8,12
Inter,118.655210092767,8,13
Inter,102.477725388055,8,14
Inter,102.284465797398,8,15
Inter,29.9399143804727,8,16
Inter,124.13484841192,8,17
Inter,68.477598288566,8,18
Inter,93.0695954607465,8,19
Inter,94.7108417853235,8,20
Inter,96.6474633132461,8,21
Inter,97.0382083774251,8,22
Inter,100.423642864754,8,23
Inter,99.1889582250804,8,24
Inter,104.295226680395,8,25
Inter,101.559331848723,8,26
Inter,110.613921171677,8,27
Inter,104.524914232827,8,28
Inter,40.4247696598035,8,29
Inter,101.479410477173,8,30
Inter,43.0576928631924,8,31
Inter,104.053600404705,8,32
Inter,46.0853410264299,8,33
Inter,107.555101539839,8,34
Inter,51.7058878155571,8,35
Inter,98.1142893788783,8,36
Inter,55.4330236950417,8,37
Inter,101.677917826474,8,38
Inter,57.2503236869578,8,39
Inter,105.534513401013,8,40
Inter,60.5097976921713,8,41
Inter,84.5289098525052,8,42
Inter,61.8714456188758,8,43
Inter,87.8266458420201,8,44
Inter,38.5493077027485,8,45
Inter,106.751080956999,8,46
Inter,42.284355558775,8,47
Inter,107.27630366391,8,48
Inter,32.6529306424567,8,49
Inter,119.544297613432,8,50
Inter,29.936520044748,8,51
Inter,116.69319609813,8,52
Inter,25.3767388572904,8,53
Inter,122.733200347933,8,54
Inter,7.80035564689604,8,55
Inter,119.796622636225,8,56
Inter,18.2411793568685,8,57
Inter,122.315147346279,8,58
Inter,99.9334466025764,8,59
Inter,52.1471018435103,8,60
Inter,40.0252912072907,9,1
Inter,39.3804664454001,9,2
Inter,112.199889114866,9,3
Inter,91.5174934673393,9,4
Inter,41.6696844783555,9,5
Inter,40.2250736700005,9,6
Inter,115.676282563744,9,7
Inter,93.485677862451,9,8
Inter,12.146622062274,9,9
Inter,6.16169911004279,9,10
Inter,127.542112336002,9,11
Inter,109.617717912448,9,12
Inter,18.8101639622525,9,13
Inter,12.9396474693455,9,14
Inter,128.955209237036,9,15
Inter,109.55652809642,9,16
Inter,31.9213859827266,9,17
Inter,28.201292772904,9,18
Inter,112.245456682015,9,19
Inter,90.7696323407729,9,20
Inter,35.1623049273387,9,21
Inter,31.2116103129989,9,22
Inter,112.454929655048,9,23
Inter,89.8854809148964,9,24
Inter,88.689370087238,9,25
Inter,94.5858922751357,9,26
Inter,119.487058230592,9,27
Inter,129.634746327846,9,28
Inter,94.9504800103408,9,29
Inter,100.920862436655,9,30
Inter,123.102463888409,9,31
Inter,135.259127331513,9,32
Inter,94.4273275372982,9,33
Inter,100.296441267319,9,34
Inter,109.968980045242,9,35
Inter,124.898457641743,9,36
Inter,48.3222703828267,10,1
Inter,52.1885004048127,10,2
Inter,42.1585617571308,10,3
Inter,48.2515703145229,10,4
Inter,52.2955816737756,10,5
Inter,41.979376449432,10,6
Inter,56.8431151725141,10,7
Inter,60.6944277498229,10,8
Inter,54.3041938446987,10,9
Inter,55.163787292101,10,10
Inter,58.8188639648785,10,11
Inter,53.208168810578,10,12
Inter,54.8065185755713,10,13
Inter,58.2580194469591,10,14
Inter,53.1120576267652,10,15
Inter,68.1219431017571,10,16
Inter,71.9521805416301,10,17
Inter,67.7238010707628,10,18
Inter,67.9713054059936,10,19
Inter,70.8823245428765,10,20
Inter,69.9512847556531,10,21
Inter,69.5077282861709,10,22
Inter,72.2903157358141,10,23
Inter,71.7214993760726,10,24
Inter,61.1123159828441,10,25
Inter,64.3738973626542,10,26
Inter,63.2468015689422,10,27
Inter,17.6581056825602,10,28
Inter,19.2392790384174,10,29
Inter,30.7928415122544,10,30
Inter,40.1702018771545,10,31
Inter,39.099699019859,10,32
Inter,51.784240221042,10,33
Inter,44.235761862489,10,34
Inter,43.0272357781644,10,35
Inter,55.9837396172567,10,36
Inter,48.3891401686759,10,37
Inter,46.8820737850401,10,38
Inter,60.4328128469319,10,39
Inter,16.3034709234766,10,40
Inter,17.9869580260201,10,41
Inter,9.42481147484829,10,42
Inter,25.8765775555609,10,43
Inter,29.7983099243049,10,44
Inter,13.5744449570179,10,45
Inter,19.8385715253458,10,46
Inter,23.6232243829379,10,47
Inter,5.1878523070716,10,48
Inter,33.1600294663522,11,1
Inter,45.6619101886281,11,2
Inter,66.1848533058998,11,3
Inter,12.2011305381156,11,4
Inter,22.2154256354939,11,5
Inter,31.0226512914609,11,6
Inter,47.2046461160941,11,7
Inter,71.0513915830616,11,8
Inter,7.89500415088097,11,9
Inter,15.1956755272724,11,10
Inter,33.0063378318872,11,11
Inter,13.5582499367339,11,12
Inter,27.0479311888119,11,13
Inter,43.5632469618411,11,14
Inter,52.1711654360838,11,15
Inter,26.9675465693677,11,16
Inter,8.66722057910885,11,17
Inter,33.0559532460971,11,18
Inter,39.1952161408912,11,19
Inter,47.1572224987373,11,20
Inter,44.9215164986167,11,21
Inter,23.0757067452898,11,22
Inter,14.8336416234264,11,23
Inter,55.6114196789649,11,24
Inter,64.3103587022974,11,25
Inter,53.8818116106129,11,26
Inter,30.7643366087946,11,27
Inter,12.4747426242701,11,28
Inter,66.8062123216683,11,29
Inter,74.7804749112177,11,30
Inter,28.7517260967905,11,31
Inter,7.39801554548936,11,32
Inter,37.3278380302303,11,33
Inter,47.7147097687624,11,34
Inter,53.0277310639519,11,35
Inter,33.2707198457476,11,36
Inter,13.4349619087867,11,37
Inter,37.8763910212917,11,38
Inter,53.1285889488758,11,39
Inter,57.8452453283733,11,40
Inter,52.1890215046298,11,41
Inter,32.6120301648218,11,42
Inter,10.7350678402336,11,43
Inter,58.8389606542095,11,44
Inter,68.606781376849,11,45
Inter,23.3026454701908,12,1
Inter,30.1755748762688,12,2
Inter,43.2984639469882,12,3
Inter,53.3752861740037,12,4
Inter,44.8375886312027,12,5
Inter,53.2271947807238,12,6
Inter,19.2068342420886,12,7
Inter,26.1068485622,12,8
Inter,39.2381449919349,12,9
Inter,51.1518766096335,12,10
Inter,41.8182162076084,12,11
Inter,49.4768595768139,12,12
Inter,13.8715003029007,12,13
Inter,20.7721797731267,12,14
Inter,33.8921709879738,12,15
Inter,48.1314294462531,12,16
Inter,38.4164166351452,12,17
Inter,45.0297010623597,12,18
Inter,37.9732545299405,12,19
Inter,38.4366132110019,12,20
Inter,43.3361708379216,12,21
Inter,21.5496980851904,12,22
Inter,44.5410633758361,12,23
Inter,56.8377330689474,12,24
Inter,36.3079836923503,12,25
Inter,33.7883254405275,12,26
Inter,33.6411584184193,12,27
Inter,6.4439753381105,12,28
Inter,34.6839638497056,12,29
Inter,44.7149132787457,12,30
Inter,38.7960076412488,12,31
Inter,34.7615162963711,12,32
Inter,31.0867645535018,12,33
Inter,10.1351190684565,12,34
Inter,35.1536729320957,12,35
Inter,41.9684701648006,12,36
Inter,54.2681668417539,12,37
Inter,55.6870020014097,12,38
Inter,61.3089392513433,12,39
Inter,34.5525127361275,12,40
Inter,59.3374104228082,12,41
Inter,73.4784323432512,12,42
Inter,45.6746153650241,12,43
Inter,47.2706339035219,12,44
Inter,53.4980140753899,12,45
Inter,29.6991563238356,12,46
Inter,51.6369136428165,12,47
Inter,65.6115856666933,12,48
Inter,58.4920583889568,12,49
Inter,64.8639182349475,12,50
Inter,77.3003417090805,12,51
Inter,77.2367757620128,12,52
Inter,65.1282464716146,12,53
Inter,77.9610205357322,12,54
Inter,49.4879182682503,12,55
Inter,55.6780491706327,12,56
Inter,67.8872320010824,12,57
Inter,69.2287728094854,12,58
Inter,55.3454111199374,12,59
Inter,67.9595007685733,12,60
Inter,42.3434316882946,12,61
Inter,48.1692054215118,12,62
Inter,59.9182515709984,12,63
Inter,63.0216556583357,12,64
Inter,46.3839859334245,12,65
Inter,58.6635175813619,12,66
Inter,35.7790145041813,12,67
Inter,41.0199702878795,12,68
Inter,52.0433731697272,12,69
Inter,58.4987524606003,12,70
Inter,37.8633023187477,12,71
Inter,49.0330767266684,12,72
Inter,27.9148011900012,12,73
Inter,28.1631002811021,12,74
Inter,32.8418074133401,12,75
Inter,45.6184254441049,12,76
